CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
68944	465.83539	3531669321084	0.49951	0.49803	465.54791	0.28748	1252	1	0.52643	0.54442	1	0.50823	0.59952	1	0.51733	0.57197	1	0.36179	0.25672	13.45448	1.00699	1	0.60718	0.25442	12.79842	1.00699	1	-0.03623	0.04959	0.68440	0.00332	1	0.02859	0.05113	0.69710	0.00306	1	0.50000	0.50000	0	
68945	465.84244	3531669391483	0.49956	0.49930	465.54791	0.29453	1252	1	0.52933	0.54742	1	0.47430	0.56260	1	0.50182	0.55501	1	0.36186	0.25683	13.55197	0.99002	1	0.60731	0.25433	12.49533	0.99002	1	-0.03623	0.04959	0.68440	0.00317	1	0.02859	0.05113	0.69710	0.00308	1	0.50000	0.50000	0	
68946	465.84857	3531669452878	0.49961	0.50064	465.54791	0.30066	1252	1	0.52961	0.55370	1	0.47399	0.56891	1	0.50180	0.56131	1	0.36202	0.25672	12.70628	0.98098	1	0.60747	0.25422	12.54247	0.98098	1	-0.03703	0.05076	0.70057	0.00326	1	0.02893	0.05154	0.70268	0.00309	1	0.50000	0.50000	0	
68947	465.85562	3531669523248	0.49930	0.50133	465.54791	0.30771	1252	1	0.51058	0.55354	1	0.45953	0.51224	1	0.48505	0.53289	1	0.36226	0.25658	13.41279	0.98889	1	0.60753	0.25428	12.63946	0.98889	1	-0.03703	0.05076	0.70057	0.00311	1	0.02893	0.05154	0.70268	0.00316	1	0.50000	0.50000	0	
68948	465.86246	3531669591831	0.49963	0.50222	465.54791	0.31454	1252	1	0.51425	0.54980	1	0.51607	0.53842	1	0.51516	0.54411	1	0.36237	0.25628	13.35673	0.99681	1	0.60803	0.25411	12.33031	0.99681	1	-0.03703	0.05076	0.70057	0.00309	1	0.02893	0.05154	0.70268	0.00320	1	0.50000	0.50000	0	
68949	465.86896	3531669656565	0.50039	0.50294	465.54791	0.32104	1252	1	0.51389	0.54436	1	0.51665	0.53277	1	0.51527	0.53856	1	0.36253	0.25634	13.33663	1.00473	1	0.60812	0.25391	12.39796	1.00473	1	-0.03723	0.05148	0.70830	0.00299	1	0.02894	0.05138	0.70049	0.00328	1	0.50000	0.50000	0	
68950	465.87567	3531669723809	0.50053	0.50316	465.54791	0.32776	1252	1	0.53046	0.50810	1	0.43768	0.47492	1	0.48407	0.49151	1	0.36274	0.25642	13.48229	1.00473	1	0.60814	0.25408	12.35605	1.00473	1	-0.03723	0.05148	0.70830	0.00303	1	0.02894	0.05138	0.70049	0.00312	1	0.50000	0.50000	0	
68951	465.88193	3531669786479	0.50081	0.50377	465.54791	0.33401	1252	1	0.52696	0.55950	1	0.45480	0.54580	1	0.49088	0.55265	1	0.36272	0.25632	13.45790	1.00473	1	0.60814	0.25408	12.35605	1.00473	1	-0.03723	0.05148	0.70830	0.00303	1	0.02894	0.05138	0.70049	0.00312	1	0.50000	0.50000	0	
68952	465.88934	3531669860412	0.50109	0.50437	465.54791	0.34143	1252	1	0.52696	0.55950	1	0.45480	0.54580	1	0.49088	0.55265	1	0.36259	0.25621	13.10078	1.00473	1	0.60811	0.25432	12.58799	1.00473	1	-0.03732	0.05165	0.70993	0.00305	1	0.02898	0.05127	0.69901	0.00300	1	0.50000	0.50000	0	
68953	465.89545	3531669921674	0.50139	0.50479	465.54791	0.34753	1252	1	0.51382	0.54950	1	0.47005	0.48726	1	0.49193	0.51838	1	0.36257	0.25613	13.14756	1.00473	1	0.60815	0.25381	12.40256	1.00473	1	-0.03732	0.05165	0.70993	0.00306	1	0.02898	0.05127	0.69901	0.00323	1	0.50000	0.50000	0	
68954	465.90259	3531669992885	0.50125	0.53207	465.54791	0.34753	1252	0	0.54174	0.50672	1	0.46420	0.54232	1	0.50297	0.52452	1	0.36267	0.25616	13.02745	1.00473	1	0.60820	0.25429	12.43929	1.00473	1	-0.03732	0.05165	0.70993	0.00307	1	0.02898	0.05127	0.69901	0.00303	1	0.50000	0.50000	0	
68955	465.90994	3531670066494	0.50217	0.52672	465.54791	0.34753	1252	0	0.54174	0.50672	1	0.46442	0.53603	1	0.50308	0.52137	1	0.36279	0.25617	12.83380	1.00473	1	0.60836	0.25423	12.93716	1.01363	1	-0.03732	0.05165	0.70993	0.00308	1	0.02994	0.05287	0.72079	0.00303	1	0.50000	0.50000	0	
68956	465.91592	3531670126222	0.50299	0.52805	465.54791	0.34753	1252	0	0.51599	0.55154	1	0.49331	0.50986	1	0.50465	0.53070	1	0.36285	0.25602	12.98934	1.01363	1	0.60845	0.25417	12.80978	1.02253	1	-0.03732	0.05165	0.70993	0.00305	1	0.02994	0.05287	0.72079	0.00306	1	0.50000	0.50000	0	
68957	465.92285	3531670195642	0.50107	0.53046	465.90259	0.02026	1253	1	0.50402	0.52936	1	0.48655	0.54605	1	0.49528	0.53771	1	0.36319	0.25605	13.30055	1.02253	1	0.60856	0.25417	12.97670	1.03143	1	-0.03732	0.05165	0.70993	0.00310	1	0.02994	0.05287	0.72079	0.00298	1	0.50000	0.50000	0	
68958	465.92947	3531670261865	0.49986	0.53130	465.90259	0.02689	1253	1	0.50354	0.52323	1	0.48655	0.54605	1	0.49505	0.53464	1	0.36319	0.25553	13.12046	1.03143	1	0.60867	0.25421	13.02088	1.03143	1	-0.03708	0.05147	0.70754	0.00331	1	0.02936	0.05175	0.70559	0.00307	1	0.50000	0.50000	0	
68959	465.93600	3531670327044	0.49991	0.52580	465.90259	0.03342	1253	1	0.49515	0.43390	1	0.50510	0.56274	1	0.50012	0.49832	1	0.36329	0.25562	13.21293	1.03143	1	0.60868	0.25404	12.94644	1.02253	1	-0.03708	0.05147	0.70754	0.00330	1	0.02936	0.05175	0.70559	0.00315	1	0.50000	0.50000	0	
68960	465.94269	3531670393972	0.50303	0.53198	465.90259	0.04010	1253	1	0.51599	0.55526	1	0.52753	0.58287	1	0.52176	0.56907	1	0.36338	0.25578	13.49353	1.02253	1	0.60859	0.25400	12.88752	1.01363	1	-0.03708	0.05147	0.70754	0.00329	1	0.02936	0.05175	0.70559	0.00312	1	0.50000	0.50000	0	
68961	465.94946	3531670461736	0.50535	0.53735	465.90259	0.04688	1253	1	0.51637	0.56118	1	0.52678	0.58873	1	0.52158	0.57495	1	0.36311	0.25549	13.30815	1.01363	1	0.60859	0.25396	12.77103	1.00472	1	-0.03708	0.05147	0.70754	0.00332	1	0.02936	0.05175	0.70559	0.00316	1	0.50000	0.50000	0	
68962	465.95599	3531670527059	0.50285	0.53355	465.90259	0.05341	1253	1	0.48096	0.49330	1	0.48483	0.51294	1	0.48290	0.50312	1	0.36313	0.25533	13.46038	1.00472	1	0.60857	0.25396	12.80304	1.00472	1	-0.03708	0.05147	0.70754	0.00309	1	0.02936	0.05175	0.70559	0.00307	1	0.50000	0.50000	0	
68963	465.96268	3531670593789	0.50157	0.53090	465.90259	0.06009	1253	1	0.49032	0.44346	1	0.48979	0.57062	1	0.49005	0.50704	1	0.36309	0.25543	13.59457	1.00472	1	0.60864	0.25393	12.93486	1.00472	1	-0.03708	0.05147	0.70754	0.00300	1	0.02936	0.05175	0.70559	0.00308	1	0.50000	0.50000	0	
68964	465.96899	3531670656953	0.50054	0.52846	465.90259	0.06641	1253	1	0.49032	0.44346	1	0.49022	0.56459	1	0.49027	0.50403	1	0.36308	0.25548	13.60208	1.00472	1	0.60856	0.25394	12.84942	1.01363	1	-0.03708	0.05147	0.70754	0.00299	1	0.02994	0.05287	0.72079	0.00309	1	0.50000	0.50000	0	
68965	465.97635	3531670730523	0.49915	0.52745	465.90259	0.07376	1253	1	0.50932	0.50281	1	0.45824	0.52998	1	0.48378	0.51640	1	0.36312	0.25526	13.40318	1.01363	1	0.60839	0.25389	12.36864	1.02253	1	-0.03708	0.05147	0.70754	0.00312	1	0.02994	0.05287	0.72079	0.00312	1	0.50000	0.50000	0	
68966	465.98282	3531670795145	0.49940	0.52755	465.90259	0.08023	1253	1	0.51728	0.54793	1	0.48752	0.50961	1	0.50240	0.52877	1	0.36306	0.25547	13.45255	1.02253	1	0.60857	0.25366	12.18693	1.03143	1	-0.03708	0.05147	0.70754	0.00300	1	0.02994	0.05287	0.72079	0.00303	1	0.50000	0.50000	0	
68967	465.98953	3531670862562	0.49960	0.52782	465.90259	0.08694	1253	1	0.51724	0.54727	1	0.48716	0.51530	1	0.50220	0.53129	1	0.36320	0.25529	13.29735	1.02351	1	0.60881	0.25395	12.61447	1.02351	1	-0.03578	0.04973	0.68362	0.00311	1	0.02936	0.05175	0.70559	0.00313	1	0.50000	0.50000	0	
68968	465.99640	3531670930952	0.49989	0.52642	465.90259	0.09381	1253	1	0.51839	0.50291	1	0.48947	0.51079	1	0.50393	0.50685	1	0.36323	0.25537	13.15460	1.01560	1	0.60896	0.25373	12.32162	1.00669	1	-0.03578	0.04973	0.68362	0.00320	1	0.02936	0.05175	0.70559	0.00323	1	0.50000	0.50000	0	
68969	466.00345	3531671001577	0.50005	0.52667	465.90259	0.10086	1253	1	0.50901	0.49535	1	0.49615	0.56536	1	0.50258	0.53035	1	0.36322	0.25546	13.30002	0.99878	1	0.60894	0.25401	12.28700	0.98988	1	-0.03578	0.04973	0.68362	0.00316	1	0.02936	0.05175	0.70559	0.00318	1	0.50000	0.50000	0	
68970	466.01004	3531671067398	0.50020	0.52726	465.90259	0.10745	1253	1	0.50945	0.50193	1	0.49565	0.57153	1	0.50255	0.53673	1	0.36328	0.25554	13.33978	0.98988	1	0.60888	0.25398	12.47088	0.98097	1	-0.03708	0.05147	0.70754	0.00323	1	0.02936	0.05175	0.70559	0.00319	1	0.50000	0.50000	0	
68971	466.01636	3531671130811	0.50002	0.52459	465.90259	0.11377	1253	1	0.50019	0.49381	1	0.49385	0.46475	1	0.49702	0.47928	1	0.36318	0.25558	13.27408	0.98889	1	0.60861	0.25400	12.71719	0.98889	1	-0.03708	0.05147	0.70754	0.00330	1	0.02936	0.05175	0.70559	0.00316	1	0.50000	0.50000	0	
68972	466.02353	3531671202398	0.50104	0.52490	465.90259	0.12094	1253	1	0.53742	0.52395	1	0.50105	0.53690	1	0.51923	0.53043	1	0.36310	0.25580	13.31193	0.99681	1	0.60883	0.25399	12.53680	0.99681	1	-0.03708	0.05147	0.70754	0.00317	1	0.02936	0.05175	0.70559	0.00318	1	0.50000	0.50000	0	
68973	466.02972	3531671264439	0.50197	0.52474	465.90259	0.12714	1253	1	0.53724	0.51830	1	0.50205	0.52485	1	0.51965	0.52158	1	0.36270	0.25570	13.43245	1.00472	1	0.60831	0.25394	12.24735	1.01363	1	-0.03732	0.05165	0.70993	0.00313	1	0.02994	0.05287	0.72079	0.00309	1	0.50000	0.50000	0	
68974	466.03647	3531671331799	0.50139	0.52315	465.90259	0.13388	1253	1	0.51761	0.50404	1	0.46194	0.47901	1	0.48978	0.49152	1	0.36267	0.25573	13.12934	1.01363	1	0.60825	0.25389	12.42536	1.02253	1	-0.03732	0.05165	0.70993	0.00319	1	0.02994	0.05287	0.72079	0.00329	1	0.50000	0.50000	0	
68975	466.04361	3531671403334	0.50102	0.52428	465.90259	0.14102	1253	1	0.50929	0.53097	1	0.47748	0.56510	1	0.49339	0.54803	1	0.36262	0.25575	13.32474	1.02253	1	0.60848	0.25402	12.92724	1.03143	1	-0.03732	0.05165	0.70993	0.00318	1	0.02994	0.05287	0.72079	0.00312	1	0.50000	0.50000	0	
68976	466.05038	3531671470883	0.50069	0.52506	465.90259	0.14780	1253	1	0.50886	0.52485	1	0.47780	0.55916	1	0.49333	0.54201	1	0.36290	0.25571	13.31383	1.03143	1	0.60832	0.25394	12.25439	1.04033	1	-0.03732	0.05165	0.70993	0.00320	1	0.02994	0.05287	0.72079	0.00318	1	0.50000	0.50000	0	
68977	466.05746	3531671541899	0.50061	0.52357	465.90259	0.15488	1253	1	0.53404	0.46019	1	0.46383	0.51851	1	0.49894	0.48935	1	0.36262	0.25580	13.18384	1.04033	1	0.60833	0.25387	11.97036	1.04033	1	-0.03732	0.05165	0.70993	0.00321	1	0.02994	0.05287	0.72079	0.00318	1	0.50000	0.50000	0	
68978	466.06314	3531671598367	0.50053	0.52110	465.90259	0.16055	1253	1	0.53339	0.44517	1	0.46348	0.47836	1	0.49844	0.46176	1	0.36273	0.25571	12.76970	1.04033	1	0.60824	0.25404	12.32531	1.04033	1	-0.03732	0.05165	0.70993	0.00325	1	0.02994	0.05287	0.72079	0.00323	1	0.50000	0.50000	0	
68979	466.07025	3531671669763	0.50044	0.51917	465.90259	0.16766	1253	1	0.53359	0.45118	1	0.46310	0.49088	1	0.49834	0.47103	1	0.36250	0.25595	13.30047	1.03241	1	0.60817	0.25410	12.71787	1.02351	1	-0.03591	0.04963	0.68214	0.00310	1	0.02898	0.05127	0.69901	0.00311	1	0.50000	0.50000	0	
68980	466.07605	3531671727626	0.50041	0.51899	465.90259	0.17346	1253	1	0.49517	0.51611	1	0.50413	0.51262	1	0.49965	0.51436	1	0.36243	0.25613	13.55010	1.01560	1	0.60791	0.25418	12.43141	1.00669	1	-0.03591	0.04963	0.68214	0.00309	1	0.02898	0.05127	0.69901	0.00312	1	0.50000	0.50000	0	
68981	466.08322	3531671799396	0.50092	0.51983	465.90259	0.18063	1253	1	0.54338	0.49107	1	0.48574	0.59394	1	0.51456	0.54250	1	0.36245	0.25602	13.57854	0.99878	1	0.60793	0.25415	12.72098	0.98988	1	-0.03591	0.04963	0.68214	0.00309	1	0.02898	0.05127	0.69901	0.00309	1	0.50000	0.50000	0	
68982	466.08987	3531671865925	0.50139	0.52073	465.90259	0.18729	1253	1	0.54353	0.49770	1	0.48574	0.59394	1	0.51463	0.54582	1	0.36212	0.25619	13.54559	0.98988	1	0.60773	0.25418	12.84838	0.98988	1	-0.03703	0.05097	0.70057	0.00305	1	0.03014	0.05361	0.73082	0.00301	1	0.50000	0.50000	0	
68983	466.09674	3531671934452	0.50106	0.52096	465.90259	0.19415	1253	1	0.50273	0.51490	1	0.48025	0.54056	1	0.49149	0.52773	1	0.36181	0.25613	13.28297	0.99779	1	0.60776	0.25419	12.44314	1.00669	1	-0.03703	0.05097	0.70057	0.00305	1	0.03014	0.05361	0.73082	0.00308	1	0.50000	0.50000	0	
68984	466.10382	3531672005455	0.50110	0.52066	465.90259	0.20123	1253	1	0.51935	0.54134	1	0.48529	0.48210	1	0.50232	0.51172	1	0.36178	0.25619	13.20027	1.01461	1	0.60766	0.25409	12.77975	1.02351	1	-0.03703	0.05097	0.70057	0.00304	1	0.03014	0.05361	0.73082	0.00308	1	0.50000	0.50000	0	
68985	466.10971	3531672064148	0.50114	0.52011	465.90259	0.20712	1253	1	0.51870	0.52985	1	0.48564	0.47614	1	0.50217	0.50299	1	0.36190	0.25632	13.39009	1.03143	1	0.60762	0.25418	12.86246	1.03143	1	-0.03703	0.05097	0.70057	0.00305	1	0.02893	0.05154	0.70268	0.00303	1	0.50000	0.50000	0	
68986	466.11676	3531672134810	0.50113	0.51946	465.90259	0.21417	1253	1	0.52785	0.45826	1	0.47376	0.53876	1	0.50081	0.49851	1	0.36189	0.25624	13.53360	1.03143	1	0.60745	0.25428	12.59490	1.02253	1	-0.03703	0.05097	0.70057	0.00303	1	0.02893	0.05154	0.70268	0.00309	1	0.50000	0.50000	0	
68987	466.12320	3531672199192	0.50101	0.51942	465.90259	0.22061	1253	1	0.52034	0.54180	1	0.47417	0.49446	1	0.49726	0.51813	1	0.36197	0.25629	13.52879	1.02253	1	0.60762	0.25432	12.85884	1.01363	1	-0.03703	0.05097	0.70057	0.00307	1	0.02893	0.05154	0.70268	0.00310	1	0.50000	0.50000	0	
68988	466.13016	3531672268622	0.50090	0.51938	465.90259	0.22757	1253	1	0.52034	0.54171	1	0.47418	0.49435	1	0.49726	0.51803	1	0.36230	0.25625	13.39577	1.02267	1	0.60793	0.25406	12.56021	1.01377	1	-0.03850	0.05306	0.72937	0.00305	1	0.02894	0.05138	0.70049	0.00327	1	0.50000	0.50000	0	
68989	466.13666	3531672333779	0.50088	0.52015	465.90259	0.23407	1253	1	0.51009	0.53458	1	0.48982	0.55974	1	0.49995	0.54716	1	0.36221	0.25628	13.17080	1.02282	1	0.60794	0.25426	12.71082	1.02282	1	-0.03850	0.05306	0.72937	0.00308	1	0.02894	0.05138	0.70049	0.00304	1	0.50000	0.50000	0	
68990	466.14389	3531672406011	0.50083	0.52069	465.90259	0.24130	1253	1	0.49359	0.52547	1	0.50442	0.55507	1	0.49901	0.54027	1	0.36215	0.25634	13.54395	1.03187	1	0.60796	0.25432	12.75907	1.03187	1	-0.03850	0.05306	0.72937	0.00304	1	0.02894	0.05138	0.70049	0.00304	1	0.50000	0.50000	0	
68991	466.15067	3531672473837	0.50078	0.52105	465.90259	0.24808	1253	1	0.49303	0.51927	1	0.50497	0.54897	1	0.49900	0.53412	1	0.36217	0.25624	13.77650	1.04091	1	0.60795	0.25424	12.76116	1.04091	1	-0.03850	0.05306	0.72937	0.00303	1	0.02894	0.05138	0.70049	0.00306	1	0.50000	0.50000	0	
68992	466.15723	3531672539335	0.50105	0.52151	465.90259	0.25464	1253	1	0.53600	0.56849	1	0.48684	0.51008	1	0.51142	0.53928	1	0.36227	0.25637	13.51684	1.04091	1	0.60773	0.25430	12.95245	1.04091	1	-0.03850	0.05306	0.72937	0.00303	1	0.02894	0.05138	0.70049	0.00312	1	0.50000	0.50000	0	
68993	466.16422	3531672609165	0.50186	0.52217	465.90259	0.26163	1253	1	0.55242	0.54217	1	0.51455	0.55302	1	0.53348	0.54759	1	0.36218	0.25624	13.14917	1.04091	1	0.60775	0.25430	12.87961	1.04091	1	-0.03850	0.05306	0.72937	0.00310	1	0.02894	0.05138	0.70049	0.00310	1	0.50000	0.50000	0	
68994	466.17023	3531672669408	0.50264	0.52286	465.90259	0.26764	1253	1	0.55248	0.54820	1	0.51454	0.55311	1	0.53351	0.55066	1	0.36197	0.25631	13.64875	1.03187	1	0.60746	0.25418	12.42290	1.04077	1	-0.03703	0.05097	0.70057	0.00307	1	0.03014	0.05361	0.73082	0.00316	1	0.50000	0.50000	0	
68995	466.17725	3531672739690	0.50309	0.52342	465.90259	0.27466	1253	1	0.56575	0.51977	1	0.47788	0.57329	1	0.52182	0.54653	1	0.36197	0.25631	13.64875	1.03172	1	0.60764	0.25398	12.78266	1.04062	1	-0.03703	0.05097	0.70057	0.00306	1	0.03014	0.05361	0.73082	0.00312	1	0.50000	0.50000	0	
68996	466.18384	3531672805444	0.50276	0.52412	465.90259	0.28125	1253	1	0.51140	0.53006	1	0.46664	0.57690	1	0.48902	0.55348	1	0.36197	0.25631	13.64875	1.03157	1	0.60753	0.25416	12.46913	1.04048	1	-0.03703	0.05097	0.70057	0.00307	1	0.03014	0.05361	0.73082	0.00318	1	0.50000	0.50000	0	
68997	466.19019	3531672868989	0.50245	0.52486	465.90259	0.28760	1253	1	0.51141	0.53016	1	0.46640	0.58277	1	0.48891	0.55647	1	0.36203	0.25630	13.35246	1.03143	1	0.60766	0.25414	12.62714	1.03143	1	-0.03703	0.05097	0.70057	0.00308	1	0.02894	0.05138	0.70049	0.00317	1	0.50000	0.50000	0	
68998	466.19714	3531672938520	0.50263	0.52517	465.90259	0.29456	1253	1	0.53266	0.50368	1	0.48817	0.57452	1	0.51041	0.53910	1	0.36199	0.25619	13.61399	1.03143	1	0.60776	0.25399	12.75646	1.02253	1	-0.03703	0.05097	0.70057	0.00311	1	0.02894	0.05138	0.70049	0.00311	1	0.50000	0.50000	0	
68999	466.20419	3531673008949	0.50275	0.52524	465.90259	0.30161	1253	1	0.54284	0.54127	1	0.47357	0.51491	1	0.50821	0.52809	1	0.36202	0.25634	13.69725	1.02253	1	0.60759	0.25393	12.60308	1.01363	1	-0.03703	0.05097	0.70057	0.00309	1	0.02894	0.05138	0.70049	0.00312	1	0.50000	0.50000	0	
69000	466.21109	3531673078096	0.50286	0.52543	465.90259	0.30850	1253	1	0.54299	0.54732	1	0.47328	0.52139	1	0.50813	0.53436	1	0.36168	0.25606	13.53407	1.01363	1	0.60732	0.25394	12.83996	1.00472	1	-0.03667	0.05032	0.69172	0.00307	1	0.02859	0.05113	0.69710	0.00305	1	0.50000	0.50000	0	
69001	466.21747	3531673141652	0.50286	0.52655	465.90259	0.31488	1253	1	0.50754	0.55119	1	0.49798	0.60712	1	0.50276	0.57915	1	0.36164	0.25609	13.71239	1.00472	1	0.60723	0.25398	12.59710	1.00472	1	-0.03667	0.05032	0.69172	0.00312	1	0.02859	0.05113	0.69710	0.00317	1	0.50000	0.50000	0	
69002	466.22415	3531673208570	0.50275	0.52675	465.90259	0.32156	1253	1	0.50692	0.54268	1	0.48473	0.54044	1	0.49583	0.54156	1	0.36157	0.25611	13.71382	1.00472	1	0.60713	0.25358	12.71530	1.00472	1	-0.03667	0.05032	0.69172	0.00310	1	0.02859	0.05113	0.69710	0.00295	1	0.50000	0.50000	0	
69003	466.23065	3531673273697	0.50260	0.52717	465.90259	0.32806	1253	1	0.50692	0.54268	1	0.48473	0.54044	1	0.49583	0.54156	1	0.36137	0.25621	13.90643	1.00472	1	0.60689	0.25367	12.95532	1.00472	1	-0.03693	0.05054	0.69469	0.00305	1	0.02908	0.05206	0.70907	0.00298	1	0.50000	0.50000	0	
69004	466.23758	3531673342852	0.50241	0.52671	465.90259	0.33499	1253	1	0.49174	0.53534	1	0.49933	0.48180	1	0.49554	0.50857	1	0.36156	0.25611	13.40308	1.00472	1	0.60709	0.25359	12.82040	1.00472	1	-0.03693	0.05054	0.69469	0.00312	1	0.02908	0.05206	0.70907	0.00309	1	0.50000	0.50000	0	
69005	466.24417	3531673408828	0.50267	0.52669	465.90259	0.34158	1253	1	0.50559	0.58544	1	0.51019	0.48821	1	0.50789	0.53683	1	0.36144	0.25615	13.02278	1.00472	1	0.60720	0.25340	12.37516	1.00472	1	-0.03693	0.05054	0.69469	0.00316	1	0.02908	0.05206	0.70907	0.00312	1	0.50000	0.50000	0	
69006	466.25095	3531673476664	0.50294	0.52674	465.90259	0.34836	1253	1	0.50559	0.58544	1	0.51019	0.48821	1	0.50789	0.53683	1	0.36156	0.25619	13.50568	1.00472	1	0.60722	0.25357	12.80786	1.00472	1	-0.03667	0.05032	0.69172	0.00311	1	0.02859	0.05124	0.69710	0.00302	1	0.50000	0.50000	0	
69007	466.25714	3531673538514	0.50276	0.52655	465.90259	0.35455	1253	1	0.51276	0.48973	1	0.47016	0.48871	1	0.49146	0.48922	1	0.36164	0.25609	13.71239	1.00472	1	0.60721	0.25356	12.92898	1.00472	1	-0.03667	0.05032	0.69172	0.00312	1	0.02859	0.05124	0.69710	0.00302	1	0.50000	0.50000	0	
69008	466.26395	3531673606519	0.50244	0.52624	465.90259	0.36136	1253	1	0.52095	0.56153	1	0.49238	0.54753	1	0.50666	0.55453	1	0.36160	0.25612	13.57827	1.00472	1	0.60729	0.25355	13.12903	1.00472	1	-0.03667	0.05032	0.69172	0.00311	1	0.02859	0.05124	0.69710	0.00303	1	0.50000	0.50000	0	
69009	466.27124	3531673679509	0.50213	0.52582	465.90259	0.36865	1253	1	0.52095	0.56153	1	0.49238	0.54753	1	0.50666	0.55453	1	0.36159	0.25608	13.47130	1.00472	1	0.60734	0.25348	12.55451	1.00472	1	-0.03667	0.05032	0.69172	0.00313	1	0.02875	0.05146	0.70086	0.00305	1	0.50000	0.50000	0	
69010	466.27783	3531673745353	0.50287	0.52563	465.90259	0.37524	1253	1	0.53296	0.54630	1	0.50389	0.44217	1	0.51843	0.49424	1	0.36161	0.25606	13.77589	1.00472	1	0.60716	0.25342	12.76761	1.00472	1	-0.03667	0.05032	0.69172	0.00306	1	0.02875	0.05146	0.70086	0.00317	1	0.50000	0.50000	0	
69011	466.28424	3531673809555	0.50346	0.52670	465.90259	0.38165	1253	1	0.54442	0.57918	1	0.49184	0.53776	1	0.51813	0.55847	1	0.36153	0.25613	13.54138	1.00472	1	0.60722	0.25341	12.51173	1.00472	1	-0.03667	0.05032	0.69172	0.00311	1	0.02875	0.05146	0.70086	0.00309	1	0.50000	0.50000	0	
69012	466.29044	3531673871364	0.50404	0.52784	465.90259	0.38785	1253	1	0.54442	0.57918	1	0.49184	0.53776	1	0.51813	0.55847	1	0.36108	0.25585	13.24164	1.00472	1	0.60701	0.25353	12.67916	1.00472	1	-0.03693	0.05054	0.69469	0.00321	1	0.02859	0.05113	0.69710	0.00311	1	0.50000	0.50000	0	
69013	466.29712	3531673938348	0.50453	0.52773	465.90259	0.39453	1253	1	0.53106	0.51369	1	0.48431	0.50886	1	0.50768	0.51128	1	0.36108	0.25582	13.26354	1.00472	1	0.60695	0.25372	12.98626	1.00472	1	-0.03693	0.05054	0.69469	0.00320	1	0.02859	0.05113	0.69710	0.00299	1	0.50000	0.50000	0	
69014	466.30426	3531674009810	0.50485	0.52824	465.90259	0.40167	1253	1	0.54075	0.53566	1	0.49461	0.57070	1	0.51768	0.55318	1	0.36118	0.25595	13.49177	1.00472	1	0.60701	0.25378	13.20312	1.00472	1	-0.03693	0.05054	0.69469	0.00319	1	0.02859	0.05113	0.69710	0.00297	1	0.50000	0.50000	0	
69015	466.31152	3531674082418	0.50518	0.52857	465.90259	0.40894	1253	1	0.54058	0.52936	1	0.49509	0.56457	1	0.51783	0.54696	1	0.36121	0.25593	13.51998	1.01377	1	0.60712	0.25363	12.94697	1.01377	1	-0.03887	0.05326	0.73208	0.00318	1	0.02859	0.05113	0.69710	0.00307	1	0.50000	0.50000	0	
69016	466.31824	3531674149498	0.50511	0.52889	465.90259	0.41565	1253	1	0.51025	0.55948	1	0.49076	0.48570	1	0.50051	0.52259	1	0.36155	0.25594	13.60734	1.02282	1	0.60725	0.25358	12.52002	1.02282	1	-0.03887	0.05326	0.73208	0.00319	1	0.02859	0.05113	0.69710	0.00320	1	0.50000	0.50000	0	
69017	466.32449	3531674212062	0.50461	0.52931	465.90259	0.42191	1253	1	0.50588	0.52066	1	0.45189	0.57992	1	0.47888	0.55029	1	0.36159	0.25611	13.50994	1.03187	1	0.60724	0.25371	12.95593	1.03187	1	-0.03887	0.05326	0.73208	0.00312	1	0.02859	0.05113	0.69710	0.00317	1	0.50000	0.50000	0	
69018	466.33099	3531674276915	0.50412	0.52970	465.90259	0.42841	1253	1	0.50628	0.52613	1	0.45179	0.58509	1	0.47904	0.55561	1	0.36175	0.25592	13.49045	1.02395	1	0.60747	0.25365	12.44526	1.02395	1	-0.03623	0.04979	0.68440	0.00318	1	0.02893	0.05154	0.70268	0.00316	1	0.50000	0.50000	0	
69019	466.33759	3531674343034	0.50404	0.53153	465.90259	0.43500	1253	1	0.52124	0.57354	1	0.46444	0.56042	1	0.49284	0.56698	1	0.36167	0.25573	13.65044	1.00699	1	0.60747	0.25358	12.41173	1.00699	1	-0.03623	0.04979	0.68440	0.00328	1	0.02893	0.05154	0.70268	0.00315	1	0.50000	0.50000	0	
69020	466.34482	3531674415242	0.50347	0.53144	465.90259	0.44223	1253	1	0.51205	0.54755	1	0.47233	0.50495	1	0.49219	0.52625	1	0.36175	0.25592	13.49045	0.99002	1	0.60732	0.25374	12.38669	0.99002	1	-0.03623	0.04979	0.68440	0.00318	1	0.02893	0.05154	0.70268	0.00310	1	0.50000	0.50000	0	
